100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	
50.000	71.913	79.024	81.288	81.865	81.881	81.782	81.759	81.882	82.119	82.280	81.867	79.660	72.386	50.000	
50.000	59.331	63.998	65.656	65.884	65.601	65.296	65.220	65.479	66.033	66.634	66.702	65.144	60.183	50.000	
50.000	52.489	53.632	53.529	52.779	51.908	51.273	51.099	51.500	52.454	53.742	54.885	55.128	53.605	50.000	
50.000	48.307	46.518	44.567	42.674	41.103	40.081	39.783	40.320	41.695	43.745	46.102	48.230	49.591	50.000	
50.000	45.674	41.784	38.342	35.449	33.241	31.862	31.447	32.104	33.857	36.588	39.997	43.645	47.075	50.000	
50.000	44.148	38.974	34.560	30.982	28.326	26.694	26.202	26.959	28.998	32.219	36.352	40.984	45.659	50.000	
50.000	43.575	37.916	33.123	29.270	26.433	24.706	24.204	25.032	27.224	30.673	35.105	40.105	45.206	50.000	
50.000	43.962	38.644	34.114	30.447	27.736	26.096	25.656	26.517	28.696	32.063	36.313	41.014	45.700	50.000	
50.000	45.416	41.331	37.729	34.712	32.431	31.054	30.734	31.571	33.554	36.510	40.085	43.803	47.199	50.000	
50.000	48.144	46.239	44.191	42.217	40.606	39.618	39.447	40.191	41.806	44.064	46.534	48.641	49.849	50.000	
50.000	52.541	53.744	53.679	52.950	52.109	51.550	51.515	52.100	53.235	54.634	55.762	55.837	54.007	50.000	
50.000	59.588	64.478	66.303	66.648	66.460	66.258	66.306	66.694	67.338	67.934	67.863	66.021	60.656	50.000	
50.000	72.198	79.549	81.996	82.705	82.819	82.806	82.863	83.049	83.301	83.400	82.827	80.361	72.754	50.000	
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	

