100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	
50.000	70.944	77.297	79.026	79.260	79.068	78.839	78.732	78.831	79.153	79.574	79.633	78.090	71.595	50.000	
50.000	57.654	60.996	61.709	61.323	60.660	60.110	59.873	60.076	60.773	61.828	62.727	62.343	58.767	50.000	
50.000	50.388	49.852	48.542	47.000	45.629	44.661	44.254	44.553	45.658	47.502	49.697	51.452	51.736	50.000	
50.000	46.007	42.359	39.062	36.276	34.131	32.712	32.113	32.484	33.973	36.602	40.120	43.959	47.405	50.000	
50.000	43.298	37.463	32.597	28.751	25.919	24.086	23.304	23.721	25.529	28.823	33.446	38.939	44.652	50.000	
50.000	41.707	34.510	28.600	24.007	20.670	18.525	17.598	18.047	20.095	23.881	29.294	35.901	43.036	50.000	
50.000	41.011	33.212	26.822	21.868	18.273	15.963	14.966	15.449	17.655	21.731	27.558	34.686	42.416	50.000	
50.000	41.228	33.631	27.387	22.519	18.967	16.679	15.708	16.238	18.503	22.616	28.408	35.380	42.818	50.000	
50.000	42.565	36.116	30.728	26.442	23.260	21.199	20.359	20.933	23.117	26.950	32.174	38.220	44.366	50.000	
50.000	45.363	41.169	37.383	34.161	31.657	30.009	29.378	29.957	31.881	35.082	39.183	43.503	47.261	50.000	
50.000	50.121	49.340	47.763	45.936	44.307	43.181	42.788	43.304	44.789	47.072	49.632	51.586	51.879	50.000	
50.000	57.824	61.270	61.988	61.520	60.748	60.136	59.948	60.328	61.275	62.550	63.530	63.034	59.167	50.000	
50.000	71.291	77.899	79.771	80.053	79.860	79.635	79.579	79.776	80.203	80.664	80.636	78.856	72.006	50.000	
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	

