100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	
50.000	66.245	69.546	69.626	69.150	68.753	68.513	68.388	68.340	68.439	68.950	70.075	70.974	67.964	50.000	
50.000	50.331	48.806	46.856	45.325	44.353	43.807	43.525	43.419	43.633	44.704	47.224	50.733	52.799	50.000	
50.000	42.214	36.173	31.869	29.102	27.478	26.594	26.142	25.969	26.269	27.818	31.615	37.742	44.610	50.000	
50.000	38.047	29.031	22.895	19.074	16.868	15.673	15.059	14.816	15.164	17.045	21.770	29.813	39.955	50.000	
50.000	35.964	25.233	17.905	13.334	10.686	9.243	8.496	8.190	8.556	10.636	15.939	25.179	37.300	50.000	
50.000	34.962	23.317	15.292	10.247	7.302	5.683	4.837	4.481	4.847	7.032	12.659	22.578	35.815	50.000	
50.000	34.499	22.395	13.992	8.672	5.543	3.810	2.897	2.505	2.864	5.099	10.895	21.173	35.006	50.000	
50.000	34.316	22.030	13.466	8.017	4.795	2.999	2.047	1.631	1.984	4.241	10.117	20.576	34.716	50.000	
50.000	34.528	22.469	14.059	8.687	5.491	3.697	2.739	2.317	2.667	4.933	10.848	21.393	35.355	50.000	
50.000	36.007	25.228	17.670	12.783	9.834	8.156	7.247	6.844	7.202	9.477	15.409	25.455	37.882	50.000	
50.000	40.488	32.968	27.390	23.595	21.210	19.809	19.030	18.685	19.068	21.356	26.725	34.799	43.375	50.000	
50.000	49.989	47.977	45.373	43.165	41.614	40.640	40.074	39.832	40.263	42.173	45.940	50.459	52.902	50.000	
50.000	67.106	70.782	70.829	70.111	69.429	68.950	68.653	68.552	68.865	69.901	71.530	72.441	68.836	50.000	
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	

