100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	
50.000	51.562	49.805	48.779	48.364	48.218	48.170	48.155	48.150	48.149	48.148	48.148	51.273	57.002	50.000	
50.000	33.398	25.781	22.717	21.582	21.185	21.051	21.008	20.994	20.990	20.988	20.988	25.675	38.197	50.000	
50.000	27.100	16.028	11.407	9.631	8.983	8.757	8.680	8.654	8.646	8.643	8.642	13.916	29.987	50.000	
50.000	25.024	12.402	6.918	4.724	3.893	3.591	3.484	3.448	3.435	3.431	3.430	8.898	26.487	50.000	
50.000	24.365	11.129	5.237	2.818	1.877	1.524	1.395	1.350	1.334	1.329	1.327	6.856	25.036	50.000	
50.000	24.162	10.699	4.635	2.108	1.107	0.725	0.583	0.531	0.513	0.506	0.504	6.051	24.450	50.000	
50.000	24.100	10.559	4.426	1.851	0.822	0.424	0.274	0.219	0.199	0.192	0.189	5.742	24.218	50.000	
50.000	24.082	10.514	4.355	1.761	0.719	0.313	0.159	0.102	0.081	0.074	0.071	5.625	24.129	50.000	
50.000	24.076	10.500	4.332	1.730	0.682	0.273	0.117	0.059	0.038	0.030	0.027	5.581	24.095	50.000	
50.000	24.075	10.496	4.324	1.720	0.670	0.259	0.102	0.043	0.022	0.014	0.011	5.565	24.082	50.000	
50.000	24.074	10.494	4.322	1.716	0.665	0.254	0.097	0.038	0.016	0.008	0.005	5.559	24.077	50.000	
50.000	30.324	19.869	14.868	12.653	11.723	11.349	11.202	11.146	11.125	11.117	11.114	16.668	35.186	50.000	
50.000	54.282	52.204	50.223	49.096	48.553	48.314	48.214	48.174	48.158	48.152	48.150	53.705	59.723	50.000	
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	

