100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	
50.000	64.565	66.987	66.731	66.184	65.810	65.609	65.513	65.471	65.503	65.878	67.052	68.554	66.700	50.000	
50.000	47.993	45.206	42.775	41.164	40.252	39.788	39.568	39.470	39.538	40.311	42.795	47.121	50.882	50.000	
50.000	39.875	32.572	27.827	25.043	23.545	22.792	22.436	22.275	22.361	23.438	26.997	33.851	42.498	50.000	
50.000	35.953	25.847	19.403	15.670	13.666	12.656	12.173	11.952	12.037	13.300	17.567	26.121	37.901	50.000	
50.000	34.127	22.500	15.011	10.634	8.263	7.055	6.470	6.198	6.272	7.633	12.300	21.838	35.398	50.000	
50.000	33.311	20.924	12.857	8.094	5.486	4.143	3.484	3.175	3.236	4.641	9.512	19.566	34.068	50.000	
50.000	32.961	20.217	11.854	6.877	4.130	2.702	1.996	1.660	1.710	3.133	8.101	18.408	33.381	50.000	
50.000	32.816	19.911	11.405	6.318	3.495	2.019	1.283	0.930	0.972	2.401	7.412	17.837	33.038	50.000	
50.000	32.855	20.004	11.524	6.436	3.600	2.109	1.361	1.001	1.039	2.469	7.497	17.975	33.283	50.000	
50.000	33.793	21.794	13.865	9.071	6.372	4.938	4.211	3.858	3.897	5.329	10.365	20.866	35.312	50.000	
50.000	37.705	28.570	22.321	18.403	16.125	14.881	14.236	13.916	13.969	15.406	20.447	29.707	40.719	50.000	
50.000	47.377	43.834	40.517	38.081	36.530	35.632	35.146	34.897	34.980	36.430	40.429	46.295	50.819	50.000	
50.000	65.633	68.433	68.045	67.161	66.449	65.992	65.729	65.589	65.723	66.644	68.565	70.280	67.775	50.000	
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	

