100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	
50.000	72.753	80.573	83.397	84.392	84.706	84.802	84.874	84.975	85.045	84.872	83.959	81.113	73.119	50.000	
50.000	60.856	66.821	69.516	70.528	70.810	70.880	70.991	71.217	71.468	71.454	70.595	67.854	61.552	50.000	
50.000	54.523	57.417	58.727	59.060	58.982	58.884	58.990	59.367	59.921	60.379	60.258	58.875	55.503	50.000	
50.000	50.701	50.996	50.747	50.174	49.586	49.245	49.318	49.855	50.770	51.829	52.660	52.812	51.918	50.000	
50.000	48.328	46.772	45.254	43.874	42.810	42.235	42.274	42.956	44.204	45.814	47.488	48.884	49.737	50.000	
50.000	47.007	44.361	42.048	40.139	38.757	38.030	38.053	38.845	40.327	42.314	44.539	46.704	48.563	50.000	
50.000	46.592	43.605	41.044	38.973	37.502	36.746	36.785	37.632	39.203	41.316	43.711	46.101	48.243	50.000	
50.000	47.058	44.479	42.238	40.403	39.095	38.441	38.527	39.363	40.859	42.820	44.974	47.025	48.735	50.000	
50.000	48.455	47.046	45.680	44.452	43.533	43.095	43.247	44.004	45.265	46.814	48.340	49.508	50.069	50.000	
50.000	50.928	51.465	51.454	51.107	50.726	50.566	50.782	51.401	52.311	53.259	53.865	53.686	52.378	50.000	
50.000	54.848	58.068	59.685	60.295	60.459	60.563	60.814	61.258	61.776	62.076	61.671	59.890	56.033	50.000	
50.000	61.220	67.535	70.549	71.839	72.356	72.610	72.842	73.108	73.297	73.107	71.958	68.823	62.054	50.000	
50.000	73.028	81.106	84.159	85.351	85.824	86.039	86.183	86.298	86.312	86.007	84.886	81.767	73.455	50.000	
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	

