100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	
50.000	72.521	80.140	82.798	83.665	83.884	83.918	83.962	84.075	84.200	84.130	83.363	80.701	72.910	50.000	
50.000	60.427	66.017	68.400	69.168	69.269	69.219	69.276	69.521	69.874	70.052	69.471	67.074	61.158	50.000	
50.000	53.937	56.314	57.192	57.181	56.845	56.574	56.598	56.998	57.693	58.417	58.682	57.782	54.950	50.000	
50.000	49.995	49.660	48.880	47.881	46.970	46.409	46.375	46.935	48.020	49.406	50.713	51.460	51.233	50.000	
50.000	47.530	45.257	43.130	41.256	39.814	38.981	38.891	39.597	41.039	43.028	45.249	47.330	48.951	50.000	
50.000	46.138	42.711	39.730	37.276	35.474	34.461	34.342	35.161	36.861	39.266	42.094	45.009	47.707	50.000	
50.000	45.678	41.868	38.601	35.954	34.040	32.982	32.876	33.759	35.569	38.129	41.161	44.338	47.354	50.000	
50.000	46.132	42.720	39.766	37.348	35.594	34.640	34.589	35.474	37.221	39.640	42.438	45.277	47.855	50.000	
50.000	47.562	45.353	43.303	41.517	40.175	39.456	39.488	40.305	41.819	43.812	45.955	47.868	49.246	50.000	
50.000	50.125	49.943	49.320	48.476	47.721	47.318	47.437	48.120	49.266	50.617	51.773	52.252	51.660	50.000	
50.000	54.192	56.827	57.946	58.154	58.017	57.929	58.109	58.614	59.330	59.960	60.000	58.747	55.462	50.000	
50.000	60.760	66.666	69.331	70.341	70.649	70.772	70.959	71.272	71.603	71.646	70.806	68.037	61.662	50.000	
50.000	72.795	80.665	83.541	84.590	84.958	85.108	85.231	85.371	85.459	85.272	84.307	81.373	73.259	50.000	
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	

